order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI216521,O118766,P1148,1,278.29,0.0
OI216522,O111690,P1043,1,213.88,0.2
OI216523,O111974,P1122,1,109.63,0.1
OI216524,O103073,P1136,2,61.13,0.1
OI216525,O101023,P1158,2,34.04,0.0
OI216526,O110912,P1016,4,112.16,0.0
OI216527,O109937,P1134,4,66.61,0.15
OI216528,O109442,P1105,2,208.43,0.0
OI216529,O121710,P1120,2,257.99,0.0
OI216530,O104480,P1019,2,158.6,0.0
OI216531,O112377,P1145,5,200.84,0.0
OI216532,O106532,P1151,2,25.78,0.1
OI216533,O112504,P1103,1,136.66,0.0
OI216534,O118519,P1080,2,144.82,0.2
OI216535,O113023,P1111,4,75.71,0.05
OI216536,O103898,P1136,5,59.42,0.0
OI216537,O110840,P1037,2,77.66,0.1
OI216538,O114425,P1031,3,38.96,0.0
OI216539,O111112,P1004,5,132.04,0.0
OI216540,O121179,P1007,2,146.45,0.15
OI216541,O109643,P1109,2,213.65,0.0
OI216542,O106464,P1038,4,39.73,0.1
OI216543,O120593,P1054,2,100.66,0.15
OI216544,O106093,P1093,1,203.36,0.15
OI216545,O114747,P1170,4,196.18,0.1
OI216546,O105978,P1063,4,188.18,0.0
OI216547,O101915,P1149,2,15.87,0.2
OI216548,O109608,P1027,2,111.41,0.05
OI216549,O115519,P1174,5,201.72,0.1
OI216551,O103011,P1139,1,262.71,0.05
OI216552,O104369,P1163,4,67.07,0.0
OI216553,O108231,P1071,3,14.75,0.0
OI216554,O100655,P1130,3,245.77,0.0
OI216555,O105300,P1085,1,225.14,0.0
OI216556,O104061,P1111,3,72.38,0.0
OI216557,O105222,P1060,1,142.37,0.0
OI216558,O105506,P1010,1,58.43,0.2
OI216559,O108574,P1013,5,168.71,0.1
OI216560,O116951,P1169,1,285.99,0.0
OI216561,O116961,P1053,1,296.17,0.0
OI216562,O102566,P1142,5,398.12,0.2
OI216563,O107725,P1099,1,228.76,0.15
OI216565,O114727,P1000,2,30.04,0.0
OI216566,O118681,P1025,4,264.17,0.0
OI216567,O106976,P1115,5,70.72,0.0
OI216568,O119146,P1089,2,31.0,0.0
OI216569,O117279,P1066,1,190.69,0.0
OI216570,O121118,P1176,1,202.74,0.0
OI216571,O103132,P1179,1,130.63,0.05
OI216572,O108708,P1054,3,91.91,0.2
OI216573,O118671,P1092,1,364.17,0.0
OI216574,O117162,P1139,1,262.19,0.0
OI216575,O101290,P1022,1,75.1,0.15
OI216576,O107780,P1015,1,341.66,0.05
OI216577,O120231,P1146,1,53.25,0.25
OI216579,O109503,P1076,1,243.97,0.1
OI216580,O103508,P1176,1,201.06,0.05
OI216581,O112009,P1138,0,317.74,0.25
OI216582,O114904,P1002,2,234.91,0.0
OI216583,O108732,P1169,1,314.24,0.15
OI216584,O115570,P1143,4,68.21,0.15
OI216585,O104971,P1159,1,94.91,0.1
OI216586,O104823,P1158,2,30.84,0.15
OI216587,O116220,P1119,5,343.22,0.0
OI216588,O118367,P1156,1,369.38,0.15
OI216589,O115167,P1157,2,164.84,0.1
OI216590,O113842,P1099,1,227.91,0.25
OI216591,O103178,P1022,2,80.77,0.0
OI216592,O118371,P1019,5,156.89,0.0
OI216593,O120702,P1019,2,156.51,0.25
OI216594,O101600,P1015,3,357.31,0.0
OI216595,O121298,P1024,4,15.38,0.0
OI216596,O110320,P1095,4,201.79,0.1
OI216597,O104198,P1036,1,236.7,0.0
OI216598,O119704,P1033,2,85.68,0.15
OI216599,O104529,P1072,2,19.53,0.0
OI216600,O100431,P1159,3,97.89,0.0
OI216601,O103945,P1141,4,217.51,0.1
OI216602,O105230,P1105,5,199.15,0.0
OI216603,O101704,P1115,5,76.7,0.1
OI216604,O115010,P1131,1,26.93,0.1
OI216605,O111292,P1061,1,452.49,0.0
OI216606,O111458,P1019,3,157.63,0.05
OI216607,O115169,P1145,2,204.49,0.1
OI216608,O115858,P1098,2,105.58,0.15
OI216609,O111615,P1020,2,99.83,0.15
OI216610,O121480,P1045,1,147.59,0.05
OI216611,O115892,P1113,5,198.33,0.15
OI216612,O103764,P1121,1,214.77,0.0
OI216613,O114005,P1098,3,101.64,0.15
OI216614,O116183,P1049,2,194.7,0.0
OI216615,O115646,P1031,1,37.81,0.05
OI216616,O118252,P1131,1,25.27,0.0
OI216617,O118069,P1164,3,249.79,0.0
OI216618,O111067,P1153,5,167.66,0.1
OI216619,O105412,P1034,2,424.59,0.0
OI216620,O109247,P1143,2,60.76,0.0
OI216621,O104075,P1105,3,199.35,0.1
OI216622,O108100,P1144,2,225.13,0.0
OI216623,O112677,P1103,4,145.0,0.0
OI216624,O119609,P1136,1,59.48,0.0
OI216625,O118939,P1155,5,103.63,0.2
OI216626,O103077,P1157,4,180.77,0.0
OI216627,O116196,P1107,3,347.27,0.2
OI216628,O104206,P1121,3,217.29,0.0
OI216629,O114064,P1126,1,238.54,0.1
OI216630,O113182,P1123,1,317.72,0.15
OI216631,O106205,P1147,1,229.49,0.05
OI216632,O103992,P1133,3,123.63,0.05
OI216633,O117756,P1054,3,98.11,0.0
OI216634,O115593,P1168,2,197.42,0.05
OI216635,O118382,P1130,5,230.26,0.0
OI216636,O111968,P1102,2,272.42,0.0
OI216637,O116404,P1093,2,191.18,0.0
OI216638,O100014,P1092,2,360.41,0.0
OI216639,O108841,P1059,1,324.12,0.15
OI216640,O106893,P1042,2,342.93,0.0
OI216641,O121008,P1034,1,419.92,0.1
OI216642,O103416,P1062,5,199.62,0.0
OI216643,O106685,P1071,2,15.68,0.1
OI216644,O103282,P1033,2,77.26,0.05
OI216645,O101280,P1161,5,91.6,0.0
OI216646,O100496,P1064,1,222.19,0.0
OI216647,O105815,P1036,1,241.86,0.05
OI216648,O114981,P1060,1,135.18,0.0
OI216649,O117450,P1091,2,162.45,0.0
OI216650,O103894,P1154,5,235.75,0.1
OI216651,O103039,P1088,1,130.43,0.2
OI216652,O109138,P1086,1,72.33,0.1
OI216653,O102147,P1087,2,260.65,0.0
OI216654,O111500,P1138,2,293.24,0.0
OI216655,O103361,P1058,1,219.4,0.0
OI216656,O109348,P1034,1,428.37,0.25
OI216657,O108361,P1016,2,108.28,0.15
OI216658,O106143,P1121,2,218.19,0.0
OI216659,O107373,P1013,1,178.41,0.1
OI216660,O108159,P1149,2,17.13,0.15
OI216661,O101242,P1153,2,155.11,0.0
OI216662,O112758,P1099,2,236.65,0.05
OI216663,O121707,P1091,2,162.93,0.2
OI216664,O110845,P1097,2,256.13,0.2
OI216665,O117495,P1062,5,186.7,0.0
OI216666,O104998,P1049,5,200.93,0.0
OI216667,O110435,P1104,5,470.05,0.1
OI216668,O107623,P1104,2,437.74,0.0
OI216669,O102586,P1119,4,363.77,0.0
OI216670,O101057,P1050,5,70.71,0.1
OI216671,O105695,P1097,2,251.23,0.25
OI216672,O110937,P1173,3,200.8,0.0
OI216673,O110883,P1073,2,294.62,0.05
OI216674,O102089,P1076,2,241.42,0.05
OI216675,O113301,P1123,5,313.73,0.0
OI216676,O112354,P1098,1,107.11,0.05
OI216677,O102980,P1020,2,95.64,0.0
OI216678,O113567,P1148,3,261.41,0.1
OI216680,O119175,P1002,4,215.7,0.0
OI216681,O121356,P1164,5,228.28,0.0
OI216682,O102140,P1006,1,286.54,0.0
OI216683,O111500,P1116,1,12.2,0.1
OI216684,O112500,P1062,5,192.69,0.0
OI216685,O114124,P1009,2,310.96,0.0
OI216686,O109299,P1119,1,329.55,0.0
OI216687,O114789,P1089,3,29.06,0.05
OI216688,O105790,P1153,2,170.07,0.05
OI216689,O118681,P1101,5,278.62,0.2
OI216690,O118658,P1126,3,234.84,0.1
OI216691,O103866,P1060,1,133.92,0.1
OI216692,O101506,P1136,1,57.98,0.1
OI216693,O107708,P1151,2,25.89,0.15
OI216694,O114166,P1042,2,302.85,0.0
OI216695,O121724,P1069,2,103.42,0.05
OI216696,O116749,P1014,1,323.21,0.05
OI216697,O106972,P1169,2,289.86,0.2
OI216698,O120257,P1069,4,97.04,0.0
OI216699,O113329,P1058,4,231.03,0.0
OI216700,O116669,P1027,4,106.82,0.0
OI216702,O115509,P1114,5,13.48,0.0
OI216703,O114312,P1007,3,147.32,0.05
OI216704,O116766,P1128,1,336.64,0.0
OI216705,O121634,P1054,1,98.37,0.1
OI216706,O111236,P1179,5,129.95,0.05
OI216707,O111032,P1082,3,331.81,0.1
OI216708,O120288,P1073,1,316.92,0.15
OI216709,O101684,P1036,5,238.71,0.15
OI216710,O119933,P1159,1,100.19,0.1
OI216711,O115039,P1164,1,230.43,0.0
OI216712,O103935,P1102,1,266.92,0.0
OI216713,O118350,P1010,3,59.26,0.1
OI216714,O107895,P1119,1,331.45,0.1
OI216715,O102212,P1107,3,350.0,0.05
OI216716,O105082,P1076,5,239.68,0.1
OI216717,O114242,P1095,2,197.96,0.0
OI216718,O115887,P1147,1,235.96,0.25
OI216719,O109539,P1024,5,15.47,0.1
OI216720,O108325,P1068,1,162.91,0.05
OI216721,O110413,P1116,2,11.95,0.1
OI216722,O109000,P1027,1,109.7,0.05
OI216723,O114255,P1070,2,83.06,0.2
OI216724,O105518,P1021,2,410.84,0.1
OI216725,O115878,P1131,1,25.87,0.1
OI216726,O108038,P1162,2,92.53,0.1
OI216727,O106436,P1018,1,273.38,0.05
OI216728,O106630,P1015,4,324.59,0.1
OI216729,O110477,P1169,5,287.73,0.1
OI216730,O109369,P1121,1,211.74,0.0
OI216731,O120529,P1136,1,62.47,0.1
OI216732,O121110,P1160,5,267.5,0.0
OI216733,O105661,P1018,1,267.18,0.0
OI216734,O114422,P1165,5,298.96,0.0
OI216735,O121665,P1161,4,96.9,0.0
OI216736,O106189,P1071,5,15.48,0.25
OI216737,O105698,P1125,1,146.89,0.05
OI216738,O105371,P1028,1,128.68,0.15
OI216739,O106329,P1105,5,196.09,0.1
OI216740,O119942,P1100,5,263.39,0.1
OI216741,O103724,P1000,2,31.99,0.0
OI216742,O107196,P1128,4,349.13,0.0
OI216743,O107092,P1079,2,395.02,0.05
OI216744,O100542,P1066,2,175.93,0.1
OI216745,O110040,P1160,0,254.13,0.0
OI216746,O102141,P1015,3,323.08,0.15
OI216747,O104086,P1089,4,32.21,0.1
OI216748,O106965,P1124,3,258.68,0.0
OI216749,O104300,P1054,1,100.98,0.05
OI216750,O116311,P1028,1,135.78,0.05
OI216751,O102842,P1176,1,201.08,0.05
OI216752,O111582,P1169,4,281.6,0.05
OI216753,O115385,P1050,1,77.95,0.0
OI216754,O111995,P1105,1,207.59,0.1
OI216755,O100566,P1047,2,136.25,0.2
OI216756,O115570,P1112,1,140.38,0.1
OI216757,O103279,P1024,3,16.84,0.05
OI216758,O104320,P1073,3,306.3,0.0
OI216759,O106681,P1168,3,219.13,0.1
OI216760,O102072,P1051,1,60.72,0.0
OI216761,O112730,P1037,5,73.35,0.05
OI216762,O120417,P1109,1,208.12,0.05
OI216763,O113225,P1132,4,194.07,0.15
OI216764,O119093,P1006,1,263.34,0.1
OI216765,O112986,P1116,2,12.81,0.0
OI216766,O115312,P1078,1,190.92,0.1
OI216767,O116603,P1076,1,240.93,0.2
OI216769,O112954,P1037,2,74.47,0.0
OI216770,O109645,P1009,4,293.71,0.05
OI216771,O104161,P1121,2,206.24,0.15
OI216772,O105098,P1138,1,301.06,0.0
OI216773,O110979,P1004,1,145.22,0.05
OI216774,O118102,P1124,2,267.24,0.0
OI216775,O115843,P1028,1,131.17,0.05
OI216776,O100388,P1053,3,305.58,0.2
OI216777,O115771,P1007,1,153.12,0.05
OI216778,O112668,P1009,1,294.54,0.1
OI216779,O115956,P1140,1,130.34,0.05
OI216780,O110059,P1072,1,19.95,0.15
OI216781,O106964,P1045,5,137.96,0.0
OI216782,O108498,P1016,2,103.71,0.15
OI216783,O102990,P1098,1,100.5,0.0
OI216784,O114734,P1014,1,340.57,0.1
OI216785,O121294,P1065,2,206.54,0.0
OI216786,O113915,P1056,2,348.69,0.15
OI216787,O105706,P1077,2,409.14,0.05
OI216788,O120051,P1112,1,139.39,0.15
OI216789,O111930,P1070,2,79.8,0.0
OI216790,O103128,P1000,3,31.76,0.1
OI216791,O103184,P1154,2,256.1,0.0
OI216792,O116944,P1112,2,138.2,0.25
OI216793,O107031,P1010,3,60.72,0.1
OI216794,O116140,P1018,5,246.33,0.2
OI216795,O121187,P1156,2,368.61,0.0
OI216796,O104399,P1150,5,49.99,0.0
OI216797,O115803,P1012,2,157.19,0.2
OI216798,O102637,P1099,1,228.33,0.05
OI216799,O118949,P1002,2,220.46,0.15
OI216800,O110562,P1140,1,134.77,0.15
OI216801,O121929,P1052,2,183.21,0.0
OI216802,O116509,P1046,4,234.18,0.05
OI216803,O109624,P1153,2,165.29,0.25
OI216804,O112539,P1051,2,56.05,0.0
OI216805,O118778,P1092,5,324.33,0.0
OI216806,O103571,P1070,1,84.09,0.0
OI216807,O121218,P1107,4,330.97,0.15
OI216808,O109378,P1110,4,258.21,0.0
OI216809,O113947,P1130,4,243.82,0.1
OI216810,O114470,P1041,2,133.02,0.15
OI216811,O103795,P1090,2,430.95,0.0
OI216812,O111370,P1022,3,81.84,0.1
OI216813,O111977,P1102,5,273.57,0.0
OI216814,O102698,P1059,1,339.98,0.0
OI216815,O109350,P1119,4,367.81,0.0
OI216816,O105656,P1045,1,147.85,0.0
OI216817,O119059,P1149,5,16.79,0.0
OI216818,O103668,P1128,1,326.92,0.15
OI216819,O117155,P1061,3,423.07,0.0
OI216820,O110743,P1010,1,60.75,0.1
OI216821,O120778,P1059,1,334.93,0.05
OI216822,O113356,P1074,2,157.21,0.15
OI216823,O103114,P1061,2,443.32,0.0
OI216824,O121127,P1144,1,208.68,0.2
OI216825,O105297,P1116,5,12.32,0.0
OI216826,O118013,P1017,1,55.06,0.0
OI216827,O101123,P1101,1,298.18,0.0
OI216828,O112731,P1131,1,27.58,0.0
OI216829,O111551,P1081,1,326.2,0.0
OI216830,O108228,P1174,1,191.85,0.0
OI216831,O101763,P1178,1,88.37,0.2
OI216832,O112785,P1138,5,318.12,0.0
OI216833,O108547,P1099,1,209.26,0.2
OI216834,O104474,P1137,2,174.66,0.0
OI216835,O102213,P1008,2,16.24,0.05
OI216836,O118909,P1030,4,292.6,0.0
OI216837,O116383,P1006,4,261.4,0.15
OI216838,O119354,P1043,2,239.49,0.0
OI216839,O106578,P1031,3,34.37,0.15
OI216840,O111773,P1049,2,215.95,0.2
OI216841,O112478,P1144,3,222.51,0.2
OI216842,O118311,P1158,5,31.79,0.2
OI216843,O113153,P1030,4,294.82,0.2
OI216844,O102382,P1082,1,324.92,0.0
OI216845,O116348,P1100,4,251.58,0.1
OI216846,O116390,P1131,1,26.35,0.0
OI216847,O103779,P1056,2,342.45,0.0
OI216848,O101256,P1093,1,209.96,0.0
OI216849,O121511,P1010,1,60.39,0.05
OI216850,O108278,P1020,2,99.66,0.15
OI216851,O121839,P1149,2,16.25,0.25
OI216852,O103370,P1027,3,106.73,0.0
OI216853,O116433,P1158,1,32.5,0.0
OI216854,O107316,P1055,3,96.95,0.0
OI216855,O118060,P1160,4,237.86,0.05
OI216856,O118482,P1047,2,145.41,0.0
OI216857,O113060,P1019,1,154.39,0.2
OI216858,O105578,P1001,3,50.19,0.0
OI216859,O118285,P1058,4,233.73,0.05
OI216860,O111571,P1066,1,188.95,0.15
OI216861,O107433,P1073,2,300.18,0.05
OI216862,O120433,P1077,3,383.34,0.1
OI216863,O116589,P1056,1,370.32,0.2
OI216864,O110407,P1071,2,14.84,0.15
OI216865,O116581,P1062,2,204.73,0.15
OI216866,O114329,P1013,3,165.17,0.0
OI216867,O109080,P1105,5,207.96,0.05
OI216868,O110345,P1025,2,257.98,0.0
OI216869,O101686,P1103,3,151.19,0.0
OI216870,O106209,P1062,3,210.84,0.0
OI216871,O119288,P1103,4,142.88,0.0
OI216872,O119740,P1026,1,193.89,0.0
OI216873,O101793,P1029,1,79.0,0.05
OI216874,O119274,P1004,1,142.85,0.25
OI216876,O111064,P1055,1,93.65,0.15
OI216877,O100776,P1057,2,82.6,0.0
OI216878,O114456,P1139,4,272.77,0.0
OI216879,O112961,P1138,1,290.44,0.2
OI216880,O121473,P1012,1,146.33,0.15
OI216881,O120401,P1075,1,275.4,0.0
OI216882,O115592,P1146,2,52.85,0.0
OI216883,O107841,P1105,3,194.46,0.1
OI216884,O116982,P1179,3,126.54,0.0
OI216885,O101078,P1045,1,132.85,0.1
OI216886,O117088,P1058,4,214.57,0.0
OI216887,O115959,P1112,1,143.14,0.0
OI216888,O100686,P1101,1,302.36,0.0
OI216889,O118385,P1094,2,145.08,0.0
OI216890,O117464,P1027,4,100.4,0.0
OI216891,O114498,P1143,1,63.26,0.15
OI216892,O113371,P1112,1,126.76,0.1
OI216893,O101797,P1001,2,54.73,0.15
OI216894,O120610,P1126,2,218.56,0.1
OI216895,O114175,P1159,1,102.25,0.05
OI216896,O105315,P1133,1,127.07,0.15
OI216897,O109516,P1086,2,72.95,0.1
OI216898,O119974,P1093,2,211.42,0.2
OI216899,O114914,P1141,5,226.22,0.0
OI216900,O117808,P1015,1,316.81,0.1
OI216901,O109253,P1060,4,137.22,0.0
OI216902,O113102,P1012,1,160.24,0.05
OI216903,O121440,P1111,3,73.18,0.2
OI216904,O105569,P1073,1,319.2,0.1
OI216905,O110250,P1093,5,203.46,0.0
OI216906,O108765,P1014,5,355.57,0.0
OI216908,O117191,P1104,2,421.67,0.0
OI216909,O110040,P1069,3,94.73,0.0
OI216910,O114624,P1118,3,178.31,0.1
OI216911,O105559,P1019,5,169.44,0.0
OI216912,O102942,P1068,3,165.25,0.0
OI216913,O107525,P1054,5,92.7,0.2
OI216914,O111766,P1106,1,22.41,0.25
OI216915,O103026,P1007,1,138.23,0.0
OI216916,O116119,P1118,1,177.11,0.1
OI216917,O101053,P1073,2,321.24,0.1
OI216918,O100252,P1028,4,136.39,0.25
OI216919,O114752,P1178,1,84.92,0.2
OI216920,O115486,P1134,2,61.74,0.1
OI216921,O102533,P1158,2,33.05,0.0
OI216922,O120931,P1092,1,358.03,0.1
OI216923,O111262,P1001,2,51.93,0.0
OI216924,O107156,P1083,2,111.23,0.1
OI216925,O105013,P1103,3,146.75,0.15
OI216926,O111030,P1109,5,219.83,0.05
OI216927,O117864,P1113,4,196.95,0.0
OI216928,O121397,P1025,5,272.25,0.0
OI216929,O100956,P1049,1,198.0,0.0
OI216930,O102811,P1013,4,177.71,0.0
OI216932,O105442,P1105,2,203.23,0.0
OI216933,O103026,P1047,2,143.39,0.0
OI216934,O114020,P1113,2,198.92,0.0
OI216935,O116062,P1014,2,349.56,0.15
OI216936,O104432,P1040,4,212.9,0.05
OI216937,O118709,P1147,1,216.0,0.05
OI216938,O111704,P1089,1,31.2,0.0
OI216939,O104743,P1175,4,252.54,0.05
OI216940,O101629,P1105,1,206.43,0.15
OI216941,O100938,P1148,2,282.12,0.15
OI216942,O118615,P1158,4,31.85,0.15
OI216943,O117030,P1173,3,222.56,0.1
OI216944,O116232,P1032,2,314.26,0.15
OI216945,O113933,P1039,1,339.46,0.05
OI216946,O118323,P1068,1,152.24,0.0
OI216947,O115423,P1108,5,201.57,0.0
OI216948,O109740,P1160,1,251.8,0.25
OI216949,O101251,P1022,1,76.76,0.05
OI216950,O109613,P1148,1,279.81,0.2
OI216951,O101807,P1166,2,105.48,0.15
OI216952,O117966,P1030,1,281.37,0.1
OI216954,O119906,P1093,1,195.29,0.0
OI216955,O102820,P1019,5,162.66,0.0
OI216956,O113100,P1015,1,317.54,0.0
OI216957,O118008,P1164,1,241.69,0.0
OI216958,O121466,P1151,4,24.31,0.0
OI216959,O121978,P1172,2,157.84,0.0
OI216960,O113785,P1161,3,93.91,0.0
OI216961,O108690,P1083,4,103.38,0.1
OI216962,O121901,P1116,3,12.12,0.0
OI216963,O110560,P1007,2,146.25,0.05
OI216964,O116857,P1074,2,169.71,0.1
OI216965,O102731,P1066,3,186.31,0.1
OI216966,O107404,P1057,2,88.82,0.1
OI216967,O114609,P1050,1,78.3,0.0
OI216968,O109430,P1167,1,158.74,0.25
OI216969,O121831,P1146,5,51.34,0.1
OI216970,O118475,P1179,2,121.36,0.1
OI216971,O100339,P1131,2,25.49,0.05
OI216972,O113520,P1088,4,125.13,0.1
OI216973,O104907,P1032,2,289.11,0.1
OI216974,O114848,P1025,1,255.94,0.05
OI216975,O113126,P1015,2,353.33,0.0
OI216976,O121581,P1050,3,71.94,0.05
OI216977,O103329,P1139,3,267.68,0.0
OI216978,O106407,P1094,1,150.3,0.05
OI216979,O118939,P1087,4,242.95,0.0
OI216980,O117115,P1122,4,107.65,0.0
OI216981,O114600,P1135,1,21.77,0.0
OI216982,O121766,P1100,1,270.0,0.1
OI216983,O118352,P1011,1,354.64,0.0
OI216984,O103234,P1163,5,74.69,0.15
OI216985,O105575,P1079,2,418.57,0.1
OI216986,O104553,P1175,2,238.42,0.0
OI216987,O116054,P1032,1,286.97,0.0
OI216988,O116641,P1100,5,256.24,0.15
OI216989,O121526,P1007,2,146.92,0.0
OI216990,O110985,P1026,1,191.22,0.1
OI216991,O103411,P1029,2,78.24,0.0
OI216992,O110710,P1011,5,378.14,0.0
OI216993,O114549,P1012,2,160.77,0.0
OI216994,O103070,P1072,4,19.22,0.0
OI216995,O105100,P1106,2,21.92,0.0
OI216996,O108051,P1088,1,126.02,0.15
OI216997,O121782,P1024,4,16.63,0.25
OI216998,O103565,P1171,2,373.28,0.0
OI216999,O106733,P1079,1,381.1,0.05
OI217000,O107844,P1073,2,313.61,0.15
OI217001,O106130,P1133,1,118.29,0.0
OI217002,O119741,P1039,1,340.6,0.1
OI217003,O104894,P1030,1,280.34,0.0
OI217004,O116200,P1128,2,314.03,0.1
OI217005,O120690,P1141,1,210.76,0.1
OI217006,O117833,P1115,1,71.0,0.15
OI217007,O121625,P1077,2,421.67,0.15
OI217008,O101397,P1077,1,392.28,0.0
OI217009,O115203,P1046,1,241.56,0.0
OI217010,O103569,P1095,2,198.85,0.25
OI217011,O121046,P1116,2,12.24,0.15
OI217012,O121294,P1143,1,61.73,0.1
OI217013,O108287,P1179,4,122.21,0.1
OI217014,O119584,P1052,4,194.45,0.0
OI217015,O106455,P1175,1,255.11,0.15
OI217017,O104120,P1089,2,33.01,0.1
OI217018,O118811,P1040,2,219.97,0.15
OI217019,O111500,P1048,1,166.28,0.1
OI217020,O100409,P1178,1,85.79,0.15
OI217021,O109735,P1139,4,275.09,0.0
OI217022,O106595,P1008,1,16.28,0.0
OI217023,O101986,P1132,3,195.42,0.0
OI217024,O117645,P1129,3,130.2,0.0
OI217025,O105034,P1065,1,205.52,0.25
OI217026,O101037,P1114,5,14.55,0.05
OI217027,O102601,P1020,2,91.25,0.0
OI217028,O118384,P1155,3,99.16,0.25
OI217029,O103369,P1172,4,166.29,0.1
OI217030,O110914,P1179,1,130.5,0.0
OI217031,O104659,P1172,2,154.52,0.1
OI217032,O106514,P1157,5,166.54,0.25
OI217033,O115057,P1142,1,415.6,0.1
OI217034,O112545,P1159,4,95.97,0.1
OI217035,O102636,P1128,1,336.61,0.15
OI217036,O102663,P1056,4,367.7,0.0
OI217037,O120672,P1091,5,161.23,0.2
OI217038,O101734,P1021,1,393.33,0.0
OI217039,O116520,P1030,1,282.76,0.0
OI217040,O119440,P1094,1,138.88,0.0
OI217041,O114282,P1007,1,141.24,0.1
OI217042,O118341,P1076,1,239.71,0.05
OI217043,O110438,P1142,5,423.95,0.1
OI217044,O116433,P1127,3,408.56,0.1
OI217045,O105102,P1174,3,189.49,0.0
OI217046,O113124,P1055,1,92.54,0.2
OI217048,O106816,P1123,2,310.89,0.1
OI217049,O116173,P1093,3,189.83,0.0
OI217050,O100651,P1112,4,135.65,0.0
OI217051,O105897,P1063,1,188.27,0.1
OI217052,O119345,P1151,2,24.43,0.05
OI217053,O102415,P1142,2,446.71,0.0
OI217054,O105603,P1158,1,32.21,0.0
OI217055,O112030,P1088,1,124.38,0.15
OI217056,O116831,P1039,2,319.29,0.0
OI217057,O111737,P1123,1,303.83,0.0
OI217058,O114941,P1038,3,40.78,0.0
OI217059,O115917,P1055,2,96.74,0.1
OI217060,O106625,P1008,4,16.23,0.0
OI217061,O114719,P1001,3,52.91,0.0
OI217062,O106555,P1046,3,259.73,0.05
OI217063,O104085,P1059,4,338.17,0.05
OI217064,O121911,P1013,3,171.34,0.15
OI217065,O115080,P1063,1,190.95,0.1
OI217066,O112464,P1046,2,261.87,0.2
OI217067,O119032,P1001,3,54.89,0.0
OI217068,O102020,P1176,1,196.92,0.15
OI217069,O110554,P1138,1,296.05,0.1
OI217070,O101895,P1149,3,16.8,0.25
OI217071,O115851,P1008,2,15.44,0.0
OI217072,O118972,P1048,2,160.28,0.1
OI217073,O115078,P1044,5,394.94,0.1
OI217074,O119667,P1114,2,14.61,0.1
OI217075,O111906,P1169,4,288.05,0.1
OI217076,O113569,P1043,4,222.79,0.0
OI217077,O109958,P1063,2,177.43,0.0
OI217078,O101339,P1061,1,434.13,0.05
OI217079,O107988,P1127,1,374.06,0.0
OI217080,O100278,P1096,1,173.57,0.0
OI217081,O119763,P1034,2,411.81,0.2
OI217082,O109107,P1178,1,84.14,0.0
OI217083,O109505,P1004,1,137.61,0.0
OI217084,O112447,P1055,2,88.03,0.0
OI217085,O117946,P1165,3,291.98,0.05
OI217086,O115824,P1163,4,74.14,0.0
OI217087,O102284,P1135,4,21.88,0.15
OI217088,O120105,P1083,2,100.63,0.0
OI217089,O118812,P1017,3,53.47,0.1
OI217090,O118081,P1049,2,209.67,0.0
OI217091,O101951,P1059,1,335.64,0.0
OI217093,O111128,P1152,4,110.39,0.0
OI217094,O113993,P1064,2,215.8,0.0
OI217095,O109499,P1177,2,24.89,0.0
OI217096,O114964,P1090,5,455.15,0.15
OI217097,O108350,P1070,4,84.91,0.1
OI217098,O100647,P1100,2,276.63,0.1
OI217099,O114167,P1169,1,313.66,0.1
OI217100,O105489,P1073,2,285.75,0.1
OI217101,O106839,P1099,1,215.17,0.15
OI217102,O104707,P1116,1,12.33,0.2
OI217103,O116084,P1034,2,412.7,0.0
OI217104,O107855,P1101,5,282.26,0.1
OI217105,O100911,P1015,4,322.93,0.15
OI217106,O116141,P1083,4,102.66,0.1
OI217107,O102763,P1056,4,371.93,0.1
OI217108,O120725,P1052,1,173.86,0.15
OI217109,O116813,P1137,2,170.38,0.1
OI217110,O115469,P1046,1,254.78,0.0
OI217111,O101568,P1087,1,266.49,0.0
OI217112,O121669,P1132,1,184.67,0.2
OI217113,O108253,P1101,1,309.4,0.25
OI217114,O101784,P1108,5,199.67,0.0
OI217115,O107835,P1076,2,249.5,0.0
OI217116,O117852,P1113,1,200.27,0.0
OI217117,O102126,P1173,5,219.02,0.0
OI217118,O103897,P1133,2,121.59,0.0
OI217119,O121846,P1091,3,158.18,0.25
OI217120,O102044,P1100,1,254.62,0.0
OI217121,O100715,P1060,4,131.73,0.15
OI217122,O119957,P1132,1,180.49,0.05
OI217123,O109734,P1129,4,125.1,0.15
OI217124,O109977,P1176,2,187.71,0.05
OI217125,O119103,P1155,5,98.56,0.05
OI217126,O118710,P1060,4,140.97,0.1
OI217127,O101924,P1082,2,349.95,0.2
OI217128,O107903,P1171,2,359.87,0.15
OI217129,O119259,P1131,5,27.23,0.0
OI217130,O111404,P1056,3,370.22,0.15
OI217131,O107370,P1155,1,101.58,0.2
OI217132,O115855,P1089,1,31.21,0.0
OI217133,O117991,P1085,3,214.62,0.0
OI217134,O109021,P1051,4,62.56,0.0
OI217135,O111729,P1021,3,418.01,0.05
OI217137,O120422,P1081,1,341.49,0.25
OI217138,O120350,P1101,5,294.47,0.2
OI217139,O117399,P1009,2,302.02,0.25
OI217140,O114437,P1052,1,184.59,0.05
OI217141,O100616,P1035,1,78.11,0.0
