order_id,customer_id,order_date,payment_method,sales_channel,order_status,shipping_city,shipping_fee
O112043,C11378,2025-07-31 00:00:00,#Card,Website,Cancelled,Gyumri,2.5
O112044,C11008,2025-04-21 00:00:00,pAypaL,Website,Shipped,Gym,6.0
O112045,C11317,2025-10-11 00:00:00,Card,Website,Shipped,ARTASHAT,8.5
O112046,C12551,2025-05-08 00:00:00,  Apple Pay  ,Website,Shipped,Vanadzor,8.5
O112047,C13216,2025-01-07 00:00:00,PAYPAL,Mobile App,Pending,Kapan.,2.5
O112048,C10538,2025-01-19 00:00:00,cARD,Website,Shipped,Abovyan,4.5
O112049,C10016,2025-01-11 00:00:00,Cash,Marketplace,Completed,KAPAN,0.0
O112050,C10574,2025-09-27 00:00:00,Bank Transfer.,Marketplace,Cancelled,ETCH.,2.5
O112051,C11802,2025-02-22 00:00:00,PayPal,Website,Completed,#dilijan,0.0
O112052,C12623,2025-09-14 00:00:00,PAYPAL,Website,Completed,abovyan,0.0
O112053,C13062,2025-07-23 00:00:00,"""Bank Transfer""",Mobile App,Completed,VanADzoR,8.5
O112054,C11062,2025-09-06 00:00:00,"""CARD""",Mobile App,Completed,"""Abovyan""",8.5
O112055,C10129,2025-01-22 00:00:00,cASh,Marketplace,Pending,gyumri,6.0
O112056,C12162,2025-03-22 00:00:00,PayPal,Website,Pending,Gyumri,2.5
O112057,C11473,2025-05-25 00:00:00,BANK TRANSFER,Mobile App,Completed,Abovyan,2.5
O112058,C10949,2025-06-04 00:00:00,  PAYPAL  ,Mobile App,Completed,Vandz.,0.0
O112059,C11068,2025-01-13 00:00:00,Bank Transfer,Website,Completed,#Hrazdan,0.0
O112060,C10215,2025-04-28 00:00:00,CARD,Website,Cancelled,yerevan,0.0
O112061,C11623,2025-11-20 00:00:00,  Apple Pay  ,Mobile App,Shipped,Kapan,6.0
O112062,C12895,2025-12-19 00:00:00,paypal,Website,Cancelled,Abovyan,0.0
O112063,C11438,2025-05-07 00:00:00,Card,Social Media,Completed,Etchmiadzin,4.5
O112064,C12736,2025-01-18 00:00:00,Card,Marketplace,Completed,#Gyumri,0.0
O112065,C11002,2025-05-20 00:00:00,cash,Mobile App,Completed,Abovyan,4.5
O112066,C12312,2025-03-05 00:00:00,bank transfer,Mobile App,Pending,Hrazdan,4.5
O112067,C11946,2025-07-13 00:00:00,Card,Website,Completed,  eTChMiAdZIn  ,6.0
O112068,C11463,2025-12-02 00:00:00,Card,Marketplace,Shipped,Yerevan,2.5
O112069,C10616,2025-07-25 00:00:00,"Cash,",Website,Completed,Abovyan,0.0
O112070,C13452,2025-03-09 00:00:00,card,Mobile App,Completed,Gyumri,8.5
O112071,C11869,2025-05-19 00:00:00,"""""cArd""""",Marketplace,Completed,'Dilijan',4.5
O112072,C10300,2025-02-13 00:00:00,"""BANK TRANSFER""",Website,Pending,YEREVAN,0.0
O112073,C10984,2025-02-09 00:00:00,"""PayPal""",Website,Pending,Artashat,4.5
O112074,C11194,2025-02-07 00:00:00,  Cash  ,Mobile App,Completed,YEREV.,0.0
O112075,C10405,2025-09-16 00:00:00,'Bank Transfer',Website,Cancelled,GYUMRI,0.0
O112076,C13426,2025-12-27 00:00:00,"""""Bank Transfer""""",Website,Completed,#Artashat,0.0
O112077,C10160,2025-08-01 00:00:00,CASH,Mobile App,Pending,Armavir,2.5
O112078,C11818,2025-01-11 00:00:00,CARD,Mobile App,Completed,Dilijan,0.0
O112079,C11575,2025-01-08 00:00:00,Card,Website,Cancelled,dilijan,6.0
O112080,C10025,2025-10-05 00:00:00,CaRD,Marketplace,Completed,Dilijan,6.0
O112081,C10082,2025-11-06 00:00:00,PAYPAL,Website,Completed,AbOVYAn,0.0
O112082,C10172,2025-03-19 00:00:00,PayPal,Mobile App,Pending,"""Gym""",2.5
O112083,C10998,2025-02-18 00:00:00,"""cASh""",Website,Completed,Armavir,0.0
O112084,C11708,2025-10-29 00:00:00,PaYPAl,Website,Completed,'vaNadzOR',6.0
O112085,C12841,2025-07-20 00:00:00,PayPal,Website,Completed,Dilijan,8.5
O112086,C13141,2025-04-10 00:00:00,Apple Pay.,Mobile App,Completed,Yerevan,0.0
O112087,C12882,2025-11-07 00:00:00,Card,Mobile App,Shipped,"""GMR""",0.0
O112088,C10005,2025-06-09 00:00:00,Bank Transfer,Website,Shipped,Abovyan,0.0
O112089,C12843,2025-06-15 00:00:00,baNK trAnSFER,Website,Completed,yerev.,0.0
O112090,C13266,2025-08-06 00:00:00,"""""Bank Transfer""""",Mobile App,Completed,Vagharshapat,8.5
O112091,C10524,2025-09-20 00:00:00,"""""CARD""""",Website,Completed,ABOVYAN,4.5
O112092,C12110,2025-01-12 00:00:00,BANk TrANSfer,Website,Pending,VAGHARSHAPAT,4.5
O112093,C13084,2025-06-04 00:00:00,'Card',Marketplace,Completed,HraZdan,2.5
O112094,C12045,2025-05-21 00:00:00,  PayPal  ,Mobile App,Cancelled,ABOVYAN,2.5
O112095,C10760,2025-08-23 00:00:00,Paypal,Website,Completed,Kapan,6.0
O112096,C10204,2025-04-14 00:00:00,Card,Mobile App,Pending,KAPAN,0.0
O112097,C10896,2025-02-21 00:00:00,CARD,Marketplace,Completed,Abovyan,0.0
O112098,C11788,2025-05-16 00:00:00,Bank Transfer,Mobile App,Completed,Abovyan,0.0
O112099,C12087,2025-12-02 00:00:00,Cash,Mobile App,Shipped,ABOVYAN,0.0
O112100,C11188,2025-10-23 00:00:00,#Cash,Mobile App,Cancelled,ARMAVIR,2.5
O112101,C13102,2025-08-30 00:00:00,BAnk TrANsFer,Marketplace,Completed,Hrazdan,8.5
O112102,C12035,2025-07-12 00:00:00,'PayPal',Mobile App,Completed,Hrazdan,4.5
O112103,C11552,2025-05-30 00:00:00,Card,Mobile App,Completed,  Artashat  ,0.0
O112104,C10876,2025-08-08 00:00:00,Cash,Mobile App,Pending,Dilijan,0.0
O112105,C10824,2025-02-17 00:00:00,PayPal,Website,Pending,EtChMiAdzIN,6.0
O112106,C12956,2025-04-24 00:00:00,"""PayPal""",Website,Completed,'abovyan',8.5
O112107,C12445,2025-07-28 00:00:00,Card,Social Media,Shipped,KaPAN,4.5
O112108,C11482,2025-10-15 00:00:00,  Card  ,Social Media,Pending,ARMAVIR,0.0
O112109,C11816,2025-05-23 00:00:00,Card,Marketplace,Completed,Kapan,4.5
O112110,C13294,2025-09-05 00:00:00,apple pay.,Website,Shipped,etCHmIadzin,2.5
O112111,C12681,2025-05-26 00:00:00,Card,Website,Pending,'Gym',6.0
O112112,C11101,2025-12-26 00:00:00,cARD,Website,Completed,Hrazdan,8.5
O112113,C10838,2025-10-01 00:00:00,"""""Card""""",Mobile App,Completed,VagHARsHaPAT,4.5
O112114,C10599,2025-09-17 00:00:00,CARD,Website,Cancelled,gyumRI cITY,0.0
O112115,C12672,2025-05-06 00:00:00,Bank Transfer.,Marketplace,Completed,Artashat,0.0
O112116,C11961,2025-07-15 00:00:00,"""cAsh""",Mobile App,Completed,Dilijan,0.0
O112117,C10937,2025-01-09 00:00:00,"cash,",Mobile App,Completed,#ABOVYAN,2.5
O112118,C12931,2025-09-12 00:00:00,Card.,Social Media,Cancelled,HraZdAn,0.0
O112119,C13499,2025-07-21 00:00:00,Card,Marketplace,Completed,Hrazdan,4.5
O112120,,2025-07-10 00:00:00,"""""paypal""""",Mobile App,Pending,KAPAN,0.0
O112121,C12434,2025-10-07 00:00:00,Card,Website,Pending,"""Artashat""",0.0
O112122,C13310,2025-02-25 00:00:00,  PAYPAL  ,Social Media,Completed,Artashat,0.0
O112123,C13051,2025-08-20 00:00:00,  card  ,Website,Cancelled,Vagharshapat,6.0
O112124,C12905,2025-04-25 00:00:00,CarD,Website,Completed,artaShAt,0.0
O112125,C12670,2025-10-23 00:00:00,CARD,Marketplace,Completed,#Abovyan,8.5
O112126,C12137,2025-01-13 00:00:00,apple pay,Website,Shipped,"""Hrazdan""",6.0
O112127,C12432,2025-07-23 00:00:00,Card,Mobile App,Shipped,Hrazdan,6.0
O112128,C13210,2025-04-29 00:00:00,Bank Transfer,Website,Completed,"Hrazdan,",0.0
O112129,C10996,2025-08-17 00:00:00,CASH,Mobile App,Cancelled,Yer,0.0
O112130,C12694,2025-07-09 00:00:00,Card,Social Media,Completed,Kapan,8.5
O112131,C11267,2025-09-02 00:00:00,CARD,Marketplace,Completed,Etchmiadzin,2.5
O112132,C10421,2025-10-16 00:00:00,"apPlE PAy,",Website,Shipped,Vandz.,4.5
O112133,C11205,2025-02-25 00:00:00,Card,Website,Cancelled,'Armavir',2.5
O112134,C13266,2025-11-26 00:00:00,bank transfer,Social Media,Pending,Etchmiadzin,4.5
O112135,C12921,2025-06-09 00:00:00,aPPle pAy,Mobile App,Completed,ARTASHAT,8.5
O112136,C11657,2025-06-20 00:00:00,Card,Website,Completed,Kapan,0.0
O112137,C12100,2025-03-15 00:00:00,"Card,",Mobile App,Completed,#ARMAVIR,8.5
O112138,C13033,2025-11-19 00:00:00,Card,Website,Pending,Artashat,0.0
O112139,C11013,2025-02-12 00:00:00,card,Website,Completed,Etch.,2.5
O112140,C10684,2025-02-18 00:00:00,Card,Mobile App,Completed,Armavir,8.5
O112141,C12226,2025-10-15 00:00:00,"Bank Transfer,",Website,Completed,gYUMRi,0.0
O112142,C10292,2025-03-28 00:00:00,Bank trANsFeR,Website,Completed,yerevan,8.5
O112143,C12422,2025-04-17 00:00:00,  baNK TraNsfer  ,Mobile App,Completed,artashat,0.0
O112144,C13130,2025-09-08 00:00:00,Apple Pay,Marketplace,Completed,#Dilijan,4.5
O112145,C11077,2025-10-31 00:00:00,card,Mobile App,Completed,Etch.,6.0
O112146,C13316,2025-05-08 00:00:00,Card,Website,Completed,"Dilijan,",4.5
O112147,C13220,2025-12-02 00:00:00,CaRd,Mobile App,Completed,DiLijAn,6.0
O112148,C12843,2025-03-14 00:00:00,Card,Mobile App,Shipped,Vanadzor,2.5
O112149,C13439,2025-07-26 00:00:00,"Card,",Marketplace,Cancelled,Vanadzor.,2.5
O112150,C10015,2025-11-12 00:00:00,Cash,Website,Pending,"Armavir,",8.5
O112151,C10175,2025-08-31 00:00:00,#PayPal,Website,Completed,  VNZ  ,0.0
O112152,C11563,2025-09-25 00:00:00,Apple Pay,Mobile App,Completed,  Dilijan  ,0.0
O112153,C11429,2025-10-18 00:00:00,Card,Website,Shipped,Etchmiadzin,2.5
O112154,C11490,2025-04-30 00:00:00,PAYPAl,Website,Shipped,Etchmiadzin,0.0
O112155,C11903,2025-01-31 00:00:00,'PAYPaL',Website,Completed,HRAZDAN,0.0
O112156,C10128,2025-09-10 00:00:00,Card,Website,Completed,Kapan,8.5
O112157,C13294,2025-05-10 00:00:00,Card,Website,Completed,Abovyan,4.5
O112158,C10883,2025-07-30 00:00:00,Apple Pay,Marketplace,Completed,DIlIJAn,0.0
O112159,C11267,2025-06-09 00:00:00,Bank Transfer,Mobile App,Shipped,  etchmiadzin  ,0.0
O112160,C10425,2025-06-22 00:00:00,aPPLe PAy.,Website,Shipped,"""""Yerevan""""",0.0
O112161,C12401,2025-03-19 00:00:00,Cash,Marketplace,Completed,vandz.,4.5
O112162,C10749,2025-01-19 00:00:00,Card,Mobile App,Completed,KAPAN,0.0
O112163,C10743,2025-06-14 00:00:00,CARD,Website,Completed,Artashat,2.5
O112164,C13397,2025-12-19 00:00:00,apple pay,Mobile App,Shipped,yerev.,8.5
O112165,C11026,2025-10-17 00:00:00,Card,Website,Completed,#Abovyan,0.0
O112166,C10478,2025-11-03 00:00:00,CARD,Website,Shipped,Kapan,4.5
O112167,C10975,2025-07-28 00:00:00,CASH,Marketplace,Completed,"""Dilijan""",0.0
O112168,C13152,2025-01-03 00:00:00,  CArd  ,Mobile App,Completed,ARTASHAT,4.5
O112169,C10043,2025-05-18 00:00:00,CARD.,Website,Cancelled,Armavir,0.0
O112170,C12202,2025-12-20 00:00:00,Bank Transfer,Website,Cancelled,Gyumri,8.5
O112171,C10946,2025-04-18 00:00:00,Card,Website,Completed,gyumri,8.5
O112172,C11559,2025-10-15 00:00:00,Card,Social Media,Completed,Artashat,4.5
O112173,C11939,2025-09-08 00:00:00,Card,Website,Completed,gyumri,2.5
O112174,C12975,2025-10-07 00:00:00,"""Cash""",Mobile App,Shipped,"DILIJAN,",6.0
O112175,C10098,2025-09-13 00:00:00,Card,Website,Completed,Kapan,4.5
O112176,C13468,2025-06-10 00:00:00,cArD,Website,Completed,'Dilijan',6.0
O112177,C10170,2025-11-30 00:00:00,BANK TRANSFER,Social Media,Completed,#Artashat,6.0
O112178,C10147,2025-05-01 00:00:00,Card,Website,Pending,Armavir,4.5
O112179,C12170,2025-06-14 00:00:00,Card,Mobile App,Pending,hrazdan,2.5
O112180,C10111,2025-08-25 00:00:00,cash,Marketplace,Cancelled,gyumri,6.0
O112181,C11022,2025-12-29 00:00:00,CARD.,Mobile App,Cancelled,Etch.,4.5
O112182,C13059,2025-09-05 00:00:00,"Card,",Marketplace,Cancelled,Kapan,0.0
O112183,C13201,2025-09-21 00:00:00,BANK TRANSFER,Mobile App,Completed,Dilijan,8.5
O112184,C10067,2025-10-12 00:00:00,Bank Transfer.,Website,Completed,KAPAN,6.0
O112185,C10827,2025-02-11 00:00:00,banK traNsfeR,Marketplace,Completed,HRAZDAN,0.0
O112186,C11752,2025-02-23 00:00:00,cash,Marketplace,Completed,Dilijan,0.0
O112187,C12939,2025-08-06 00:00:00,card,Website,Completed,ARTASHAT,0.0
O112188,C11631,2025-12-25 00:00:00,PayPal,Website,Completed,Etchmiadzin,2.5
O112189,C11309,2025-02-09 00:00:00,Card,Website,Pending,  Dilijan  ,2.5
O112190,C13076,2025-07-12 00:00:00,Card,Website,Shipped,Artashat,6.0
O112191,C13189,2025-03-07 00:00:00,Bank Transfer,Website,Cancelled,Armavir,8.5
O112192,C12277,2025-01-07 00:00:00,CaRD,Website,Pending,Dilijan,6.0
O112193,C10159,2025-03-24 00:00:00,BANK TRANSFER,Marketplace,Completed,'aRTASHat',6.0
O112194,C13365,2025-09-24 00:00:00,Card,Mobile App,Completed,Yerevan,6.0
O112195,C11784,2025-03-04 00:00:00,Card,Marketplace,Shipped,gyumri,8.5
O112196,C11808,2025-03-27 00:00:00,PayPal.,Mobile App,Cancelled,Armavir,2.5
O112197,C12233,2025-04-12 00:00:00,#Card,Website,Completed,EtcHmIAdZin,0.0
O112198,C11013,2025-08-13 00:00:00,Cash,Website,Completed,yerevan,6.0
O112199,C10876,2025-02-28 00:00:00,card,Mobile App,Pending,Dilijan,0.0
O112200,C10551,2025-01-20 00:00:00,Card,Social Media,Completed,"""YEREVAN""",6.0
O112201,C13295,2025-08-06 00:00:00,Card,Marketplace,Completed,#YEREVAN,0.0
O112202,C11175,2025-09-11 00:00:00,Card,Mobile App,Completed,"""""Vanadzor""""",6.0
O112203,C11163,2025-03-29 00:00:00,Apple Pay,Mobile App,Cancelled,Artashat,0.0
O112204,C11390,2025-11-17 00:00:00,PayPal,Mobile App,Completed,#Vagharshapat,8.5
O112205,C11151,2025-09-26 00:00:00,Bank Transfer,Website,Shipped,"""""Gyumri""""",0.0
O112206,C13422,2025-09-07 00:00:00,paypal,Website,Completed,#Armavir,0.0
O112207,C12194,2025-03-13 00:00:00,Cash,Mobile App,Completed,Dilijan,6.0
O112208,C11308,2025-10-08 00:00:00,Card,Website,Completed,Vnz,8.5
O112209,C11492,2025-08-03 00:00:00,Card,Marketplace,Cancelled,YEREVAN,6.0
O112210,C11241,2025-07-24 00:00:00,BAnK TRAnSfER,Website,Completed,  dilIJaN  ,2.5
O112211,C10435,2025-01-05 00:00:00,"card,",Website,Completed,#Etch.,0.0
O112212,C10731,2025-06-01 00:00:00,Card,Marketplace,Pending,abovyan.,6.0
O112213,UNKNOWN,2025-03-02 00:00:00,PayPal.,Mobile App,Completed,vagharshapat,0.0
O112214,C11864,2025-08-11 00:00:00,'Card',Website,Cancelled,ARMAVIR,4.5
O112215,C11300,2025-05-31 00:00:00,card,Social Media,Pending,ABOVYAN,0.0
O112216,C11777,2025-12-13 00:00:00,Card,Website,Completed,"""Abovyan""",4.5
O112217,C10059,2025-05-19 00:00:00,Cash,Mobile App,Cancelled,  etchmiadzin  ,0.0
O112218,UNKNOWN,2025-09-25 00:00:00,CARD,Marketplace,Completed,gYUmrI city,0.0
O112219,C12890,2025-06-15 00:00:00,Cash,Website,Completed,vanadzor,0.0
O112220,C13446,2025-11-11 00:00:00,"""""Card""""",Marketplace,Shipped,GMR,0.0
O112221,C12451,2025-07-10 00:00:00,Cash,Mobile App,Completed,Artashat,2.5
O112222,C12928,2025-10-16 00:00:00,Card,Website,Completed,'abovyan',8.5
O112223,C11137,2025-11-29 00:00:00,#Apple Pay,Mobile App,Cancelled,"Vandz.,",0.0
O112224,C11518,2025-03-26 00:00:00,Cash,Marketplace,Completed,"""Gyumri""",4.5
O112225,C12662,2025-03-14 00:00:00,Bank Transfer.,Marketplace,Completed,Yerevan,0.0
O112226,C10335,2025-05-29 00:00:00,Bank Transfer,Mobile App,Completed,Gyumri,4.5
O112227,C10830,2025-09-25 00:00:00,Cash,Website,Completed,Abovyan,6.0
O112228,C11592,2025-12-17 00:00:00,CARD,Website,Completed,Abovyan,6.0
O112229,C10284,2025-04-15 00:00:00,Cash,Mobile App,Cancelled,Kapan,2.5
O112230,C12176,2025-11-11 00:00:00,"banK tRAnsfer,",Mobile App,Pending,  vaNaDZoR  ,2.5
O112231,C11915,2025-07-10 00:00:00,#CARD,Social Media,Cancelled,kapan,6.0
O112232,C12001,2025-09-23 00:00:00,Card,Website,Completed,Abovyan,0.0
O112233,C12362,2025-11-06 00:00:00,Card,Website,Cancelled,Artashat,0.0
O112234,C10959,2025-05-09 00:00:00,Card,Website,Pending,Kapan,0.0
O112235,C11621,2025-08-30 00:00:00,  Card  ,Website,Completed,Gyumri City,6.0
O112236,C10070,2025-08-25 00:00:00,"""PAYPAL""",Website,Completed,ARTASHAT,0.0
O112237,C12392,2025-04-18 00:00:00,Card,Mobile App,Completed,Artashat,2.5
O112238,C11121,2025-06-19 00:00:00,Card,Website,Cancelled,gyumri city,2.5
O112239,C11323,2025-03-11 00:00:00,Bank Transfer,Marketplace,Pending,ArmAVIR,8.5
O112240,C12223,2025-03-26 00:00:00,PayPal,Mobile App,Completed,kapan,4.5
O112241,C10883,2025-09-26 00:00:00,"""""CARD""""",Marketplace,Pending,"""Yerevan""",0.0
O112242,C11098,2025-08-31 00:00:00,CARD,Website,Cancelled,"Yerevan,",6.0
O112243,C10142,2025-01-06 00:00:00,Card,Mobile App,Shipped,armAviR,4.5
O112244,C12978,2025-06-12 00:00:00,Card,Mobile App,Completed,"""Dilijan""",0.0
O112245,C11046,2025-08-02 00:00:00,"""""CArd""""",Social Media,Completed,Hrazdan,6.0
O112246,C12228,2025-04-02 00:00:00,Card,Marketplace,Shipped,Artashat,0.0
O112247,C11068,2025-03-18 00:00:00,'Card',Mobile App,Cancelled,Vanadzor,8.5
O112248,C10091,2025-08-29 00:00:00,PayPal,Mobile App,Completed,Vandz.,6.0
O112249,C13340,2025-02-04 00:00:00,Card,Website,Pending,Armavir,2.5
O112250,C12081,2025-01-03 00:00:00,'Card',Mobile App,Completed,Hrazdan,2.5
O112251,C10677,2025-06-09 00:00:00,Apple Pay,Social Media,Completed,"""Yerevan""",0.0
O112252,C13435,2025-12-26 00:00:00,bank transfer,Website,Pending,artashat,0.0
O112253,C13204,2025-04-07 00:00:00,Card,Mobile App,Completed,Gyumri.,4.5
O112254,C12806,2025-04-13 00:00:00,"""""Card""""",Mobile App,Completed,Kapan,0.0
O112255,C10381,2025-12-22 00:00:00,Apple Pay,Marketplace,Completed,arMaviR,6.0
O112256,C11703,2025-02-18 00:00:00,Card,Website,Shipped,Abovyan,0.0
O112257,C10965,2025-10-03 00:00:00,bank trAnsfER,Website,Completed,VANADZOR,0.0
O112258,C13348,2025-08-23 00:00:00,PayPal,Website,Cancelled,"YEREVAN,",2.5
O112259,C11179,2025-06-19 00:00:00,Card,Website,Completed,DILIJAN,0.0
O112260,C12434,2025-02-18 00:00:00,Bank tRaNSFeR,Mobile App,Completed,Kapan,0.0
O112261,C12582,2025-02-01 00:00:00,Apple Pay,Website,Shipped,Kapan,0.0
O112262,C12247,2025-11-16 00:00:00,BANK TRANSFER,Mobile App,Cancelled,"""Artashat""",2.5
O112263,C12322,2025-08-28 00:00:00,CARd,Marketplace,Completed,etcHmIADZin,0.0
O112264,C10500,2025-11-01 00:00:00,"paypal,",Website,Completed,'Abovyan',6.0
O112265,C10458,2025-03-22 00:00:00,Cash,Website,Completed,"""Yer""",8.5
O112266,C10049,2025-02-04 00:00:00,'Bank Transfer',Social Media,Completed,Etchmiadzin,0.0
O112267,C10969,2025-06-29 00:00:00,Cash,Mobile App,Pending,'gyumri city',8.5
O112268,C10987,2025-11-22 00:00:00,Card,Website,Shipped,'Dilijan',4.5
O112269,C10531,2025-10-14 00:00:00,Card,Website,Cancelled,aRtashAT,4.5
O112270,C11003,2025-04-26 00:00:00,#Card,Social Media,Completed,"""""KAPAN""""",4.5
O112271,C12675,2025-06-26 00:00:00,Card,Website,Completed,#Yerevan,8.5
O112272,C11115,2025-11-18 00:00:00,Card,Mobile App,Completed,Abovyan,0.0
O112273,C11479,2025-01-08 00:00:00,card,Website,Completed,Hrazdan,2.5
O112274,C10338,2025-04-09 00:00:00,cArd,Website,Completed,VAnAdZor,8.5
O112275,C13124,2025-05-21 00:00:00,PayPal,Marketplace,Completed,artashat,0.0
O112276,C11658,2025-05-26 00:00:00,"""Bank Transfer""",Website,Completed,Artashat,4.5
O112277,C11876,2025-08-07 00:00:00,"""""Cash""""",Website,Pending,artashat,6.0
O112278,C11873,2025-10-27 00:00:00,#Cash,Website,Completed,Gym,2.5
O112279,C12051,2025-06-06 00:00:00,"""Card""",Mobile App,Pending,"""vanadzor""",0.0
O112280,C11704,2025-07-08 00:00:00,Card,Website,Cancelled,Dilijan,0.0
O112281,C10280,2025-11-16 00:00:00,BANK TRANSFER,Website,Cancelled,KAPAN,0.0
O112282,C11313,2025-07-26 00:00:00,"""""PayPal""""",Website,Completed,"""Etch.""",6.0
O112283,C12120,2025-05-11 00:00:00,card,Website,Pending,Armavir,0.0
O112284,C11160,2025-10-15 00:00:00,Bank Transfer,Website,Completed,  YVN  ,6.0
O112285,C12815,2025-10-05 00:00:00,  Bank Transfer  ,Social Media,Shipped,aRmaVIR,8.5
O112286,C10970,2025-11-25 00:00:00,Cash,Website,Pending,YErEvaN,8.5
O112287,C10997,2025-12-04 00:00:00,Card,Mobile App,Completed,Etchmiadzin,0.0
O112288,C11416,2025-04-14 00:00:00,cash,Website,Completed,Armavir,8.5
O112289,C10207,2025-02-09 00:00:00,Cash,Website,Shipped,DiliJan,0.0
O112290,C10259,2025-10-31 00:00:00,CARD,Website,Completed,Kapan,2.5
O112291,C10929,2025-03-20 00:00:00,CARd,Website,Completed,Vanadzor,0.0
O112292,C10262,2025-02-22 00:00:00,Card,Website,Completed,KAPAN,8.5
O112293,C10782,2025-04-21 00:00:00,Card,Mobile App,Completed,Vandz.,0.0
O112294,C10504,2025-05-24 00:00:00,Card,Social Media,Cancelled,vanadzor,0.0
O112295,C11573,2025-04-02 00:00:00,"Card,",Website,Pending,  Hrazdan  ,0.0
O112296,C10202,2025-05-15 00:00:00,Card,Mobile App,Cancelled,#Gyumri,0.0
O112297,C11759,2025-10-16 00:00:00,"""""Card""""",Website,Completed,#Yerev.,0.0
O112298,C13418,2025-02-22 00:00:00,carD,Website,Completed,ABOVYAN,0.0
O112299,C12013,2025-03-06 00:00:00,'bank transfer',Website,Completed,Abovyan,0.0
O112300,C12099,2025-09-25 00:00:00,PAyPAL,Website,Cancelled,Abovyan,8.5
O112301,C11379,2025-10-28 00:00:00,'Card',Website,Completed,Dilijan,0.0
O112302,C12410,2025-11-27 00:00:00,card,Mobile App,Completed,Dilijan,8.5
O112303,C10044,2025-07-16 00:00:00,'PayPal',Website,Completed,Artashat,8.5
O112304,C12874,2025-06-19 00:00:00,Bank Transfer,Website,Completed,"""vanadzor""",0.0
O112305,C11401,2025-10-22 00:00:00,Card,Mobile App,Completed,  Etchmiadzin  ,4.5
O112306,C10788,2025-10-31 00:00:00,Bank Transfer,Website,Pending,Kapan,0.0
O112307,C11435,2025-11-06 00:00:00,CARD,Mobile App,Cancelled,Kapan,6.0
O112308,C12818,2025-05-22 00:00:00,cash,Website,Completed,Hrazdan,0.0
O112309,C12189,2025-11-12 00:00:00,Apple Pay,Website,Completed,'Gyumri',0.0
O112310,C13329,2025-12-09 00:00:00,Card,Marketplace,Shipped,Gyumri,2.5
O112311,C12844,2025-08-31 00:00:00,Apple Pay,Website,Completed,  Artashat  ,0.0
O112312,C12084,2025-04-18 00:00:00,Card,Marketplace,Shipped,#Yerevan,6.0
O112313,C12092,2025-03-28 00:00:00,"""""Cash""""",Website,Pending,YEV.,2.5
O112314,C12967,2025-01-02 00:00:00,Card,Website,Completed,Armavir.,6.0
O112315,C11655,2025-04-29 00:00:00,PayPal.,Website,Pending,Kapan,2.5
O112316,C11069,2025-04-21 00:00:00,card,Website,Pending,  Artashat  ,2.5
O112317,C11675,2025-02-16 00:00:00,Bank Transfer,Website,Shipped,Etchmiadzin,0.0
O112318,C12612,2025-11-11 00:00:00,"PayPal,",Website,Shipped,VNZ,6.0
O112319,C10300,2025-03-17 00:00:00,Card,Website,Pending,gyumri,8.5
O112320,C10287,2025-03-15 00:00:00,"""""cArD""""",Website,Cancelled,kapan,6.0
O112321,C10785,2025-03-26 00:00:00,  Card  ,Marketplace,Completed,yER,6.0
O112322,C12316,2025-09-01 00:00:00,Bank Transfer,Website,Completed,ARmaViR,8.5
O112323,C12838,2025-01-01 00:00:00,pAyPAl,Mobile App,Completed,arMAvIr,8.5
O112324,C13133,2025-06-15 00:00:00,CARd,Marketplace,Cancelled,Artashat,0.0
O112325,C12628,2025-02-09 00:00:00,"Cash,",Website,Completed,artashat,0.0
O112326,C11265,2025-01-27 00:00:00,Card,Website,Completed,Artashat,0.0
O112327,C12983,2025-03-12 00:00:00,"CARD,",Website,Completed,KAPAN,0.0
O112328,C11805,2025-09-19 00:00:00,Card,Website,Completed,vanadzor,6.0
O112329,C12401,2025-08-14 00:00:00,bank transfer,Website,Completed,Dilijan,0.0
O112330,C11819,2025-08-06 00:00:00,APPLE PAY,Website,Cancelled,#Etchmiadzin,2.5
O112331,C13015,2025-12-07 00:00:00,PayPaL,Website,Completed,ETCHMIADZIN,4.5
O112332,C10070,2025-08-30 00:00:00,Card,Website,Cancelled,Gyumri,0.0
O112333,C10834,2025-06-17 00:00:00,Cash.,Website,Completed,Abovyan,0.0
O112334,C12460,2025-06-04 00:00:00,Card,Website,Pending,gyumri,2.5
O112335,C10611,2025-09-14 00:00:00,Card,Website,Completed,Vandz.,6.0
O112336,C13132,2025-03-02 00:00:00,CarD,Mobile App,Completed,Kapan,0.0
